GTIN/UPC,Price,Branded Food Category,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,package_weight,ingredients
501019,2.99,"Snack, Energy & Granola Bars",,37.0,g,1 BAR,,"PUMPKIN FILLING (BROWN RICE SYRUP, ORGANIC DRIED CANE SYRUP, APPLE POWDER, PUMPKIN, GLYCERIN, MODIFIED FOOD STARCH, PECTIN, NATURAL FLAVOR, WATER, CITRIC ACID, CINNAMON, NUTMEG, ANNATTO EXTRACT FOR COLOR, GINGER, ALLSPICE), WHEAT FLAVOR, EVAPORATED CANE SYRUP, INVERT CANE SYRUP, EXPELLER PRESSED CANOLA OIL, OAT FLOUR, WHEAT BRAN, NATURAL FLAVORS (BUTTER, VANILLA, CITRUS), WHEAT GLUTEN, HONEY, CINNAMON, ORGANIC NONFAT DRY MILK, BAKING SODA, CREAM OF TARTAR, MALTODEXTRIN (FROM CORN), SOY LECITHIN (EMULSIFIER), SEA SALT, CARRAGEENAN, CLOVES, SOYBEAN OIL, ANNATTO AND TURMERIC (FOR COLOR). NUTRITION BLEND: NIACIN, VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), RIBOFLAVIN, VITAMIN B1 (THIAMIN HYDROCHLORIDE), FOLIC ACID, SODIUM SELENATE, VITAMIN B12 (CYANOCOBALAMINE)."
501194,2.49,Canned Soup,,245.0,g,1 cup,,"WATER, LENTILS, CARROTS, POTATOES, LEEKS, ONIONS, SPINACH, MODIFIED CORN STARCH, WHEAT FLOUR, AUTOLYZED YEAST EXTRACT, SALT, OLIVE OIL, TOMATO PASTE, SPIRIT VINEGAR, THICKENER (GUAR GUM), SUGAR, ASCORBIC ACID (VITAMIN C), SPICES, GARLIC."
501743,3.99,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",,240.0,ml,8 OZA,,"CARBONATED WATER, WHITE CHARDONNAY GRAPE JUICE (FROM CONCENTRATE), CITRIC ACID."
502351,4.99,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",,240.0,ml,8 OZA,,"FILTERED WATER (SUFFICIENT TO RECONSTITUTE), CHERRY JUICE CONCENTRATE."
502368,2.49,Cookies & Biscuits,,32.0,g,1.1 ONZ,,"UNBLEACHED WHEAT FLOUR, SUGAR, VEGETABLE OILS (PALM AND RAPESEED), SUGAR CANDY SYRUP, LEAVENING (SODIUM BICARBONATE, AMMONIUM BICARBONATE), SALT, CINNAMON, SUNFLOWER LECITHIN."
502375,1.79,"Ketchup, Mustard, BBQ & Cheese Sauce",,5.0,g,1 tsp,,"ORGANIC GRAIN VINEGAR, WATER, ORGANIC MUSTARD SEED, SALT, ORGANIC SUGAR, ORGANIC TURMERIC, ORGANIC PAPRIKA, ORGANIC SPICES."
502610,1.19,Canned & Bottled Beans,,130.0,g,0.5 cup,,"ORGANIC GARBANZO BEANS, WATER, SEA SALT. "
502627,0.89,Canned & Bottled Beans,,130.0,g,0.5 cup,,"ORGANIC BLACK BEANS, WATER, SEA SALT."
502641,1.19,Canned & Bottled Beans,,130.0,g,0.5 cup,,"ORGANIC KIDNEY BEANS, WATER, SEA SALT."
505000,4.99,Vegetable & Cooking Oils,,0.25,g,0.333 SECOND SPRAY,,"MECHANICALLY-PRESSED, REFINED ORGANIC COCONUT OIL, SOY LECITHIN, NATURAL FLAVORS, PROPELLANT (NO CHLOROFLUOROCARBONS)."
507295,4.49,Nut & Seed Butters,,32.0,g,2 Tbsp,,ORGANIC PEANUTS.
507318,2.49,Nut & Seed Butters,,32.0,g,2 Tbsp,,ORGANIC PEANUTS.
507516,4.49,"Ketchup, Mustard, BBQ & Cheese Sauce",,17.0,g,1 Tbsp,,"TOMATO PUREE (WATER, TOMATO PASTE), ONION PUREE, SUGAR, MOLASSES, WHITE VINEGAR, HORSERADISH (HORSERADISH, VINEGAR, WATER, SALT , SOYBEAN OIL), SALT, SOYBEAN OIL, ORANGE JUICE CONCENTRATE, LEMON JUICE CONCENTRATE, ANCHOVY PASTE (SALTED ANCHOVIES, OLIVE OIL, ACETIC ACID), ROASTED GARLIC PUREE (GARLIC, WATER, NATURAL FLAVOR, CITRIC ACID), JALAPENO PUREE (JALAPENO PEPPERS, VINEGAR, SALT), SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), NATURAL GRILL FLAVOR, NATURAL MALT FLAVOR, ANCHO CHILI POWDER, NATURAL HICKORY SMOKE FLAVOR, GROUND MUSTARD SEED, BLACK PEPPER, CARAMEL COLOR, CLOVES, XANTHAN GUM."
507653,0.99,Vegetable and Lentil Mixes,,50.0,g,0.25 cup,,GREEN LENTILS
507844,3.49,Dips & Salsa,,32.0,g,2 Tbsp,,"CORN, BLACK BEANS, RED BELL PEPPERS, ONIONS, JALAPENO PEPPERS, CANE SUGAR, LIME JUICE CONCENTRATE, CHIPOTLES IN ADOBO (CHIPOTLE PEPPER, WATER, TOMATO PUREE, VINEGAR, SALT, SUGAR, ONION, GARLIC, PAPRIKA), SPICES, SEA SALT, CHIPOTLE PEPPER, GUAR GUM."
508285,3.99,"Oriental, Mexican & Ethnic Sauces",,4.0,g,1 tsp,,"GROUND RED CHILI PEPPERS, WATER, SUGAR, GROUND GARLIC, SALT, CONTAINS 2% OR LESS OF GARLIC POWDER, CULTURED DEXTROSE (FOR FRESHNESS), CITRIC ACID"
508469,3.99,Breads & Buns,,57.0,g,2 ONZ,,"STONE GROUND WHOLE WHEAT FLOUR, WATER, HONEY, WHEAT GLUTEN, DOUGH CONDITIONER (VEGETABLE GUMS, WHEAT FLOUR, ENZYMES), CANOLA OIL, SALT, YEAST, VINEGAR, ASCORBIC ACID (VITAMIN C AS DOUGH CONDITIONER). "
508575,1.99,Plant Based Milk,,240.0,ml,1 cup,,"ALMOND BASE (FILTERED WATER, ALMONDS), TRICALCIUM PHOSPHATE, SEA SALT, GELLAN GUM, DIPOTASSIUM PHOSPHATE, XANTHAN GUM, SUNFLOWER LECITHIN, VITAMIN A PALMITATE, VITAMIN D2, D-ALPHA TOCOPHEROL (VITAMIN E). "
509435,3.99,"Cake, Cookie & Cupcake Mixes",,38.0,g,1 BAKED SCONE (52G) | DRY MIX;,,"UNBLEACHED ENRICHED FLOURS (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, PALM OIL, BUTTERMILK POWDER, CANOLA OIL (ASCORBIC ACID AND ROSEMARY ADDED TO PRESERVE FRESHNESS), BLUEBERRIES (WILD BLUEBERRIES, SUGAR, CANOLA OIL, NATURAL FLAVOR, MALIC ACID), BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STRACH, MONOCALCIUM PHOSPHATE), FREEZE DRIED RASPBERRIES, FREEZE DRIED BLACKBERRIES, NATURAL BERRY FLAVORED PIECES [SUGAR, VEGETABLE OIL (PALM, PALM KERNEL), UNBLEACHED WHEAT FLOUR, BLUEBERRY AND CARROT JUICE (FOR COLOR), NATURAL FLAVOR, SOY LECITHIN, MALIC ACID], SALT, BAKING SODA, NATURAL FLAVOR, UNBLEACHED ENRICHED FLOURS (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, PALM OIL, BUTTERMILK POWDER, CANOLA OIL (ASCORBIC ACID AND ROSEMARY ADDED TO PRESERVE FRESHNESS), BLUEBERRIES (WILD BLUEBERRIES, SUGAR, CANOLA OIL, NATURAL FLAVOR, MALIC ACID), BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STRACH, MONOCALCIUM PHOSPHATE), FREEZE DRIED RASPBERRIES, FREEZE DRIED BLACKBERRIES, NATURAL BERRY FLAVORED PIECES [SUGAR, VEGETABLE OIL (PALM, PALM KERNEL), UNBLEACHED WHEAT FLOUR, BLUEBERRY AND CARROT JUICE (FOR COLOR), NATURAL FLAVOR, SOY LECITHIN, MALIC ACID], SALT, BAKING SODA, NATURAL FLAVOR."
510110,2.49,Other Soups,,240.0,g,1 cup,,"WATER, MISO BROTH (MISO [WATER, SOYBEANS, RICE, SEA SALT, KOJI STARTER], SOY SAUCE [WATER, SOYBEANS, SALT, ALCOHOL], GINGER, VEGETABLE PUREE [CARROT, CELERY, ONION], SHIITAKE POWDER, YEAST EXTRACT), GINGER JUICE, SALT."
511667,3.99,Wholesome Snacks,,40.0,g,0.25 cup,,"WILD BLUEBERRIES, SUGAR, SUNFLOWER OIL."
512664,3.99,Wholesome Snacks,,40.0,g,1.4 ONZ,,PITTED DRIED BING CHERRIES.
512718,8.99,Other Cooking Sauces,,15.0,ml,1 Tbsp,,"CHAMPAGNE VINEGAR, ORANGE JUICE CONCENTRATE, SUGAR, WATER, MUSCAT GRAPE JUICE CONCENTRATE."
513999,0.99,Yogurt,,170.0,g,6 ONZ,,"ORGANIC CULTURED PASTEURIZED REDUCED FAT MILK, ORGANIC STRAWBERRY FRUIT BASE (ORGANIC STRAWBERRIES, ORGANIC CANE SUGAR, ORGANIC LOCUST BEAN GUM, PECTIN, NATURAL FLAVOR, CARROT AND CURRANT JUICE CONCENTRATE [FOR COLOR]), LIVE ACTIVE CULTURES: L. ACIDOPHILUS, BIFIDUS, L. BULGARICUS, S. THERMOPHILUS, L. RHAMNOSUS. CULTURED AFTER PASTEURIZATION."
514354,5.99,Nut & Seed Butters,,32.0,g,2 Tbsp,,"DRY ROASTED ALMONDS, LESS THAN 1% DRY ROASTED CASHEWS."
514378,5.99,Nut & Seed Butters,,32.0,g,2 Tbsp,,"DRY ROASTED ALMONDS, LESS THAN 1% DRY ROASTED CASHEWS."
514385,2.99,"Ketchup, Mustard, BBQ & Cheese Sauce",,35.0,g,2 Tbsp,,"CANE SUGAR, YELLOW MUSTARD (DISTILLED VINEGAR, WATER, MUSTARD SEED), DISTILLED VINEGAR, TOMATO PUREE (WATER, TOMATO PASTE), SEA SALT, CORN STARCH, WORCESTERSHIRE SAUCE (DISTILLED VINEGAR, MOLASSES, SEA SALT, SUGAR, SPICES, TAMARIND), MOLASSES, SPICES, GARLIC, ONION, NATURAL SMOKE FLAVOR, XANTHAN GUM."
515337,2.79,Cheese,,30.0,g,2 Tbsp,,"PASTEURIZED CULTURED CREAM, PREPARED PUMPKIN, PASTEURIZED CULTURED SKIM MILK, BROWN SUGAR, SUGAR, CINNAMON, SALT, AND STABILIZERS (XANTHAN, LOCUST BEAN, AND GUAR GUM)."
516150,4.29,"Seasoning Mixes, Salts, Marinades & Tenderizers",,2.0,g,0.5 tsp,,"DRIED ONION, TOASTED ONION, SUGAR, SALT, GARLIC, BLACK PEPPER, SAFFLOWER OIL (TO PREVENT SEPARATION), CITRIC ACID."
517539,2.99,Wholesome Snacks,,40.0,g,1.4 ONZ,,ORGANIC DRIED MANGO.
518734,3.49,Ice Cream & Frozen Yogurt,,99.0,g,1/2 cup,,"SKIM MILK, CREAM, GLUCOSE SYRUP (CORN), CANE SUGAR, SWEETENED CONDENSED MILK (CONDENSED MILK, CANE SUGAR), EGG YOLKS, CARAMELIZED SUGAR (CANE SUGAR, WATER), PECTIN, SEA SALT, SOY LECITHIN, NATURAL CARAMEL FLAVOR, BAKING SODA, VANILLA EXTRACT."
520294,2.99,Vegetable & Cooking Oils,,15.0,ml,1 Tbsp,,CANOLA OIL.
521567,3.99,"Cake, Cookie & Cupcake Mixes",,45.0,g,0.1 BAKED SCONE (60G) | DRY MIX,,"UNBLEACHED ENRICHED FLOURS (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, SEMI-SWEET CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT), CANOLA OIL (CANOLA OIL, ASCORBIC ACID [VITAMIN C] AND ROSEMARY EXTRACT ADDED TO PRESERVE FRESHNESS), PALM OIL, BUTTERMILK POWDER (MILK), BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONOCALCIUM PHOSPHATE), NATURAL VANILLA POWDER, SALT, BAKING SODA."
522762,3.49,Dips & Salsa,,16.0,g,1 Tbsp,,"SUNFLOWER OIL, CHERRY PEPPERS, SHALLOTS, SWEET SOY SAUCE (COCONUT SUGAR, BLACK SOYBEANS, SALT, WATER), GARLIC, LEMONGRASS, SALT, CITRIC ACID."
523479,4.99,"Seasoning Mixes, Salts, Marinades & Tenderizers",,0.6,g,0.25 tsp,,SEA SALT FLAKES.
524094,3.99,Breads & Buns,,85.0,g,3 ONZ,,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, SPROUTED WHEAT BERRIES, RAISINS, WHEAT BRAN, HONEY, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: WHEAT GLUTEN, SALT, CULTURED DEXTROSE (FOR ADDED FRESHNESS), WHEAT FLOUR, MONOCALCIUM PHOSPHATE, WHEAT STARCH, YEAST, ASCORBIC ACID, CINNAMON, DISTILLED VINEGAR, ENZYMES (MICROBIAL), VEGETABLE MONOGLYCERIDES."
525121,2.29,Powdered Drinks,,28.0,g,3 Tbsp,,"CANE SUGAR, COCONUT OIL, MALTODEXTRIN, MATCHA GREEN TEA, WHOLE MILK POWDER, NON FAT MILK POWDER, MALTED MILK POWDER (BARLEY MALT, WHEAT FLOUR, MILK, BICARBONATE OF SODA, SALT), NATURAL FLAVORS, SODIUM CASEINATE (A MILK DERIVATIVE), TRICALCIUM PHOSPHATE, GUAR GUM, MONO AND DIGLYCERIDES, SILICON DIOXIDE, SALT."
525152,2.99,Wholesome Snacks,,34.0,g,1.2 ONZ,,"FUJI APPLE, FREEZE DRIED FUJI APPLES WITH PEEL, ASCORBIC ACID (VITAMIN C FOR FRESHNESS), CITRIC ACID."
525442,2.29,Plant Based Water,,240.0,ml,8 OZA,,ORGANIC COCONUT WATER.
526197,4.99,"Pickles, Olives, Peppers & Relishes",,89.0,g,0.33 cup,,"BEETS, WATER, RED WINE VINEGAR, SUGAR, SPICES, EXTRA VIRGIN OLIVE OIL, SEA SALT, BEETS, WATER, RED WINE VINEGAR, SUGAR, SPICES, EXTRA VIRGIN OLIVE OIL, SEA SALT."
531382,2.99,Plant Based Water,,240.0,ml,8 OZA,,"COCONUT WATER (FROM CONCENTRATE), ALOE VERA JUICE (ALOE VERA INNER LEAF POWDER, ALOE VERA JUICE WITH PULP)."
531702,3.99,"Cake, Cookie & Cupcake Mixes",,57.0,g,7 Tbsp,,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, WHEY POWDER (MILK), TOASTED COCONUT (DESICCATED COCONUT, SUGAR, DEXTROSE, SALT), ORGANIC CORN FLOUR, EXPELLER PRESSED CANOLA OIL (ASCORBIC ACID AND ROSEMARY ADDED TO PRESERVE FRESHNESS), LEAVENING (SODIUM ACID PYROPHOSPHATE, BAKING SODA), NON FAT DRY MILK, SEA SALT, EGG YOLK POWDER, BUTTERMILK POWDER (MILK), NATURAL VANILLA POWDER, NATURAL FLAVOR, AND EGG WHITE POWDER."
531863,1.19,Canned & Bottled Beans,,130.0,g,0.5 cup,,"PREPARED WHITE KIDNEY BEANS, WATER, SALT AND CALCIUM CHLORIDE TO MAINTAIN FIRMNESS."
531870,4.49,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",,240.0,ml,8 OZA,,"ORGANIC POMEGRANATE JUICE, ORGANIC TART CHERRY JUICE, ORGANIC BLACK MULBERRY JUICE, ORGANIC RED GRAPE JUICE, ORGANIC PURPLE CARROT JUICE, ORGANIC CRANBERRY JUICE, ORGANIC BLUEBERRY JUICE."
532143,1.99,Plant Based Milk,,240.0,ml,1 cup,,"ALMOND BASE (FILTERED WATER, ALMONDS), TRICALCIUM PHOSPHATE, SEA SALT, GELLAN GUM, DIPOTASSIUM PHOSPHATE, XANTHAN GUM, SUNFLOWER LECITHIN, VITAMIN A PALMITATE, ERGOCALCIFEROL (VITAMIN D2), D-ALPHA TOCOPHEROL (VITAMIN E)."
532150,1.99,Plant Based Water,,240.0,ml,1 cup,,"ALMOND BASE (FILTERED WATER, ALMONDS), TRICALCIUM PHOSPHATE, NATURAL VANILLA FLAVOR WITH OTHER NATURAL FLAVORS, SEA SALT, GELLAN GUM, DIPOTASSIUM PHOSPHATE, XANTHAN GUM, SUNFLOWER LECITHIN, VITAMIN A PALMITATE, ERGOCALCIFEROL (VITAMIN D2), D-ALPHA TOCOPHEROL (VITAMIN E)."
532617,4.99,Wholesome Snacks,,60.0,g,2.11 ONZ,,"COCONUT, PINEAPPLE, MANGO, JACKFRUIT, RICE BRAN OIL, SUGAR, SALT."
534062,4.49,Cookies & Biscuits,,28.0,g,2 COOKIES,,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), BUTTER (CREAM [MILK]), BROWN SUGAR, PUMPKIN PUREE, PALM SHORTENING, GLAZE ICING (POWDERED SUGAR, WATER), SUGAR, INVERT SUGAR, GLYCERINE, MOLASSES, CINNAMON, NUTMEG, SALT, CLOVE, BAKING POWDER."
536493,2.69,Yogurt,,150.0,g,5.3 ONZ,,"GRADE A PASTEURIZED SKIM MILK, COCONUT CREAM BASE (CANE SUGAR, MODIFIED CORNSTARCH, DRIED SHREDDED COCONUT, NATURAL COCONUT CREAM FLAVOR WITH OTHER NATURAL FLAVORS, CITRIC ACID), LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS, L. CASEI. CULTURED AFTER PASTEURIZATION."
536769,2.99,"Chips, Pretzels & Snacks",,25.0,g,1 ONZ,,"KALE, CASHEWS, TAHINI (GROUND SESAME SEEDS), CARROT POWDER, ONION POWDER, CANE SUGAR, LEMON JUICE CONCENTRATE, MUSTARD POWDER, SALT GARLIC POWDER."
537285,1.5,"Chips, Pretzels & Snacks",,28.0,g,1 ONZ,,"WHOLE BLACK BEANS, SUNFLOWER OIL, RICE, SALT, CALCIUM CARBONATE, VITAMIN C (ASCORBYL FOR FRESHNESS), WHOLE BLACK BEANS, SUNFLOWER OIL, RICE, SALT, CALCIUM CARBONATE, VITAMIN C (ASCORBYL FOR FRESHNESS)."
537698,6.49,Other Grains & Seeds,,30.0,g,3 Tbsp,,RAW SHELLED HEMP SEED.
537995,3.49,"Ketchup, Mustard, BBQ & Cheese Sauce",,34.0,g,2 Tbsp,,"ORGANIC TOMATO PUREE (WATER, ORGANIC TOMATO PASTE), ORGANIC SUGAR, ORGANIC JALAPENO PUREE (ORGANIC RED JALAPENO PEPPERS, SEA SALT, ORGANIC DISTILLED VINEGAR, CALCIUM CHLORIDE), ORGANIC DISTILLED VINEGAR, ORGANIC MOLASSES, NATURAL HICKORY SMOKE FLAVOR, ORGANIC ROASTED GARLIC, ORGANIC CORNSTARCH, ORGANIC WORCESTERSHIRE SAUCE (ORGANIC DISTILLED VINEGAR, ORGANIC MOLASSES, WATER, ORGANIC SUGAR, SEA SALT, ORGANIC CARAMEL COLOR, ORGANIC GARLIC POWDER, ORGANIC SPICES [ORGANIC ALLSPICE, ORGANIC NUTMEG,ORGANIC CLOVE, ORGANIC GINGER], ORGANIC CAYENNE PEPPERS, ORGANIC BLACK PEPPER, XANTHAN GUM), ORGANIC GARLIC PUREE (ORGANIC GARLIC, WATER), ORGANIC GARLIC POWDER, SALT, ORGANIC ONION POWDER, ORGANIC CARAMEL COLOR, ORGANIC GARLIC, ORGANIC HABANERO PEPPER POWDER, XANTHAN GUM."
540483,5.99,"Popcorn, Peanuts, Seeds & Related Snacks",,30.0,g,0.25 cup,,"MARCONA ALMONDS, SUNFLOWER OIL, BLACK TRUFFLE SEA SALT (SEA SALT, DRIED TRUFFLE, TRUFFLE FLAVOR), MARCONA ALMONDS, SUNFLOWER OIL, BLACK TRUFFLE SEA SALT (SEA SALT, DRIED TRUFFLE, TRUFFLE FLAVOR)."
542050,3.99,Soda,,355.0,ml,1 BOTTLE,,"WATER, SUGAR, GINGER JUICE, LIME JUICE CONCENTRATE, LEMON JUICE CONCENTRATE, NATURAL GINGER ALE FLAVOR, NATURAL FLAVORS, GINGER EXTRACT."
542326,2.99,Yogurt,,227.0,g,8 ONZ,,"ORGANIC GRADE A NON-HOMOGENIZED PASTEURIZED MILK, LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI. CULTURED AFTER PASTEURIZATION."
544191,3.99,Other Grains & Seeds,,30.0,g,2 Tbsp,,"SPROUTED BUCKWHEAT GROATS, SPROUTED MILLET, CHIA SEED, GOLDEN FLAX SEED, ORGANIC RED QUINOA, SHELLED HEMP SEED, ORGANIC AMARANTH."
544528,1.99,Chili & Stew,,30.0,g,2 Tbsp,,"GREEN CHILE PEPPERS, WATER, CONTAINS LESS THAN 2% OF CALCIUM CHLORIDE, CITRIC ACID (ACIDITY REGULATOR), SALT."
545198,4.49,Canned Meat,,15.0,g,1 Tbsp,,"COOKED APPLEWOOD SMOKED UNCURED BACON NO NITRATES OR NITRITES ADDED EXCEPT FOR THOSE NATURALLY OCCURRING IN CELERY POWDER (PORK BELLIES, WATER, SODIUM LACTATE, SALT, TURBINADO SUGAR, SPICE EXTRACTIVES [CINNAMON, CLOVE, CAPSICUM], CELERY POWDER), ONIONS, DARK BROWN SUGAR, APPLE CIDER VINEGAR, CANE SUGAR, GARLIC POWDER, PECTIN, CITRIC ACID (FOR FRESHNESS), VEGETARIAN FLAVOR (NATURAL FLAVOR [CONTAINS AUTOLYZED YEAST EXTRACT], SALT, NATURAL SMOKE FLAVOR), ORGANIC CARAMEL COLOR."
545488,3.99,"Cake, Cookie & Cupcake Mixes",,43.0,g,0.33 cup,,"WHITE SORGHUM FLOUR, POTATO STARCH, CANE SUGAR, TAPIOCA FLOUR, BUTTERMILK POWDER (MILK), BAKING POWDER (SODIUM ACID PYROPHOSPHATE, BAKING SODA, MONOCALCIUM PHOSPHATE), EXPELLER PRESSED CANOLA OIL, SEA SALT, ORGANIC VANILLA FLAVOR, NATURAL FLAVORS, XANTHAN GUM."
545648,2.99,Plant Based Water,,240.0,ml,8 OZA,,"MAPLE WATER (SAP), MAPLE WATER (SAP)."
548618,3.99,"Ketchup, Mustard, BBQ & Cheese Sauce",,5.0,g,1 tsp,,"WATER, ORGANIC JALAPENO PEPPER PUREE, TOMATILLO PUREE, WHITE DISTILLED VINEGAR, CANE SUGAR, CILANTRO PUREE (CILANTRO, VEGETABLE OIL [CANOLA OIL AND/OR OLIVE OIL], CITRIC ACID [FOR FRESHNESS]), SALT, GARLIC PUREE (GARLIC, WATER), GARLIC, SPINACH POWDER, LIME JUICE CONCENTRATE, HABANERO PEPPER POWDER, XANTHAN GUM."
549721,2.99,"Pickles, Olives, Peppers & Relishes",,15.0,g,4 OLIVES,,"ORGANIC PITTED OLIVES, WATER, SALT, ORGANIC EXTRA VIRGIN OLIVE OIL, LACTIC ACID."
550086,2.99,Wholesome Snacks,,90.0,g,1 POUCH,,"ORGANIC APPLE PUREE, ASCORBIC ACID (VITAMIN C FOR FRESHNESS)."
550857,2.79,"Chips, Pretzels & Snacks",,28.0,g,1 ONZ,,"PLANTAINS, PALM OLEIN."
550925,4.49,"Cakes, Cupcakes, Snack Cakes",,29.0,g,3 CRISPS,,"ORGANIC CANE SUGAR, FLOUR BLEND (GLUTEN-FREE OAT, GARBANZO/CHICKPEA, SORGHUM, TAPIOCA, FAVA AND POTATO STARCH FLOURS), ORGANIC SOY MILK (SOYBEANS, WATER, CARRAGEENAN), VEGAN CHOCOLATE CHIPS AND CHUNKS (SUGAR, UNSWEETENED CHOCOLATE, DEXTROSE, COCOA BUTTER, SOY LECITHIN [EMULSIFIER], NATURAL VANILLA EXTRACT), COCOA, PALM FRUIT OIL, SUNFLOWER OIL, SUNFLOWER LECITHIN, ORGANIC VANILLA EXTRACT EXPELLER PRESSED CANOLA OIL, BAKING SODA, POTASSIUM BITARTRATE, SALT, XANTHAN GUM, CALCIUM CARBONATE, CELLULOSE GUM. "
552707,3.49,"Popcorn, Peanuts, Seeds & Related Snacks",,42.0,g,0.25 cup,,"HONEY ROASTED COCOA CHILI PEANUTS (PEANUTS, SUGAR, HONEY, COCOA POWDER [PROCESSED WITH ALKALI], CANOLA OIL, CAYENNE PEPPER [CAYENNE PEPPER, SILICON DIOXIDE {ANTI-CAKING AGENT}], SALT, XANTHAN GUM), HONEY ROASTED COCOA CHILI ALMONDS (ALMONDS, SUGAR, HONEY, COCOA POWDER [PROCESSED WITH ALKALI], CANOLA OIL, CAYENNE PEPPER [CAYENNE PEPPER, SILICON DIOXIDE {ANTI-CAKING}], SALT, XANTHAN GUM), PECANS (PECANS, CANOLA OIL, SALT)."
555463,3.99,Salad Dressing & Mayonnaise,,30.0,g,2 Tbsp,,"EXTRA VIRGIN OLIVE OIL, BALSAMIC VINEGAR (CONTAINS SULFITES), THYME HONEY."
555500,3.99,Honey,,21.0,g,1 Tbsp,,"HONEY, BLACK SUMMER TRUFFLE PIECES, NATURAL MUSHROOM FLAVOR."
556309,10.99,Vegetable & Cooking Oils,,15.0,ml,1 Tbsp,,EXTRA VIRGIN OLIVE OIL
558600,2.49,"Ketchup, Mustard, BBQ & Cheese Sauce",,17.0,g,1 Tbsp,,"ORGANIC TOMATO PUREE, ORGANIC SUGAR, ORGANIC WHITE VINEGAR, SALT, ORGANIC ONION POWDER, ORGANIC SPICES."
558617,4.49,Other Soups,,240.0,ml,1 cup,,"BUTTERNUT PUREE, WATER, ORGANIC SOYMILK (WATER, ORGANIC SOYBEANS), CANE SUGAR, SEA SALT, EXPELLER PRESSED CANOLA OIL, RICE FLOUR, NATURAL FLAVOR, ONION POWDER, GARLIC POWDER, GINGER POWDER."
