GTIN/UPC,Price,Branded Food Category,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,package_weight,ingredients
922357,8.99,Other Meats,,76.0,g,,,"INGREDIENTS: WATER, ISOLATED SOY PROTEIN, VITAL WHEAT GLUTEN, NATURAL FLAVORS, EXPELLER PRESSED CANOLA OIL, ORGANIC EVAPORATED CANE JUICE, SPICES, YEAST EXTRACT, SEA SALT, GARLIC POWDER, ONION POWDER, RED BELL PEPPER FLAKES, PARSLEY FLAKES, PEA PROTEIN, CARROT FIBER, SUNFLOWER OIL."
922722,3.79,Canned Vegetables,,100.0,g,,,"HEARTS OF PALM, WATER, SALT, CITRIC ACID (ACIDITY REGULATOR)."
923064,3.49,Crackers & Biscotti,,30.0,g,22 CRACKERS,,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUNFLOWER OIL, SUGAR, SCOTCH OATMEAL, INULIN, RYE FLOUR, MULTIGRAIN FLOUR BLEND (WHEAT, RYE, TRITICALE, BARLEY, CORN, MILLET, SOYBEAN, SUNFLOWER SEEDS, RICE, FLAX, DURUM WHEAT, OATS), WHEAT GERM, MODIFIED CORN STARCH, SALT, INVERT SYRUP, SODIUM BICARBONATE, ONION POWDER, MALT FLOUR, MONOCALCIUM PHOSPHATE, ENZYMES."
923774,2.99,Crackers & Biscotti,,30.0,g,,,"ENRICHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHOLE WHEAT FLOUR, SUNFLOWER OIL, SUGAR, WHEAT GERM, CORN STARCH, INVERT SUGAR SYRUP, SALT, MALT EXTRACT, ONION POWDER, TORULA YEAST, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE, ANNATTO COLOR AND TURMERIC OLEORESIN (COLOR)."
924665,2.99,Snacks,,,,,,"POPCORN, SUNFLOWER OIL, SUGAR, SALT"
925372,3.49,Dips & Salsa,,32.0,g,,,"DICED TOMATOES, TOMATO PUREE, FIRE-ROASTED TOMATOES, ROASTED ONIONS, ROASTED GREEN BELL PEPPERS. LIME JUICE, SUGAR, JALAPENO PEPPERS, ONIONS, ROASTED GARLIC, WHITE DISTILLED VINEGAR, CILANTRO, CUMIN, CHIPOTLE PEPPERS, BLACK PEPPER."
925907,3.99,"Pickles, Olives, Peppers & Relishes",,15.0,g,,,"ORGANIC CUCUMBERS, ORGANIC CANE SUGAR, WATER, ORGANIC DISTILLED VINEGAR, SALT, ORGANIC DEHYDRATED PEPPERS, CALCIUM CHLORIDE, XANTHAN GUM, ORGANIC NATURAL SPICE FLAVORS, ORGANIC GUM ARABIC."
926904,2.99,"Cakes, Cupcakes, Snack Cakes",,24.0,g,,,"ORGANIC WHOLE GRAIN BROWN RICE, ORGANIC MARSHMALLOW (ORGANIC BROWN RICE SYRUP, ORGANIC CANE SUGAR, ORGANIC GUAR GUM, SEA SALT), ORGANIC PALM FRUIT OIL, VEGETABLE GLYCERIN, ORGANIC RICE BRAN EXTRACT, ORGANIC VANILLA FLAVOR, ORGANIC WHOLE GRAIN BROWN RICE, ORGANIC MARSHMALLOW (ORGANIC BROWN RICE SYRUP, ORGANIC CANE SUGAR, ORGANIC GUAR GUM, SEA SALT), ORGANIC PALM FRUIT OIL, VEGETABLE GLYCERIN, ORGANIC RICE BRAN EXTRACT, ORGANIC VANILLA FLAVOR."
928908,4.49,Cookies & Biscuits,,28.0,g,9 COOKIES,,"WHEAT FLOUR, CANE SUGAR NON HYDROGENATED SHORTENING (PALM FRUIT OIL), PASTEURIZED WHOLE EGGS, BAKING SODA, NATURAL MEYER LEMON OIL NATURAL BUTTER FLAVOR, NONFAT DRY MILK, SALT NATURAL CITRUS FLAVOR."
929172,3.95,Other Condiments,,16.0,g,,,"CRANBERRIES, APPLES, SUGAR, CRANBERRY JUICE CONCENTRATE, PECTIN, ASCORBIC ACID (VITAMIN C), CRANBERRIES, APPLES, SUGAR, CRANBERRY JUICE CONCENTRATE, PECTIN, ASCORBIC ACID (VITAMIN C)."
929783,2.99,Bread & Muffin Mixes,,30.0,g,,,"ORGANIC WHEAT FLOUR, WATER, ORGANIC EVAPORATED CANE JUICE, SEA SALT, YEAST."
930819,2.99,Yogurt,,227.0,g,,16 oz/1 lbs/454 g,"GRADE A PASTEURIZED SKIM MILK, CANE SUGAR, CORN STARCH, NATURAL VANILLA FLAVOR, PECTIN, LOCUST BEAN GUM, CITRIC ACID AND LIVE AND ACTIVE CULTURES: S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI, CULTURE AFTER PASTEURIZATION."
930826,3.99,"Seasoning Mixes, Salts, Marinades & Tenderizers",,1.0,g,,,"HIMALAYAN PINK SALT, HIMALAYAN PINK SALT CRYSTALS."
930840,2.29,Herbs & Spices,,0.699999988079071,g,,,"RAINBOW PEPPERCORNS, BLACK PEPPERCORNS, WHITE PEPPERCORNS, GREEN PEPPERCORNS, PINK PEPPERCORNS"
930895,0.99,"Seasoning Mixes, Salts, Marinades & Tenderizers",,6.0,g,,,"SEA SALT, CUMIN, CAYENNE PEPPER, CANE SUGAR, PAPRIKA, ONION, GARLIC, BLACK PEPPER, RED BELL PEPPER, OREGANO, CHILI PEPPER, SMOKED PAPRIKA."
931847,1.99,Chocolate,,40.0,g,,,"COCOA MASS, SUGAR, COCOA BUTTER, SOY LECITHIN, NATURAL VANILLA FLAVOR. "
932950,3.49,Breads & Buns,,56.0,g,,,"WHOLE WHEAT FLOUR, WATER, SAFFLOWER OIL, MALTED BARLEY FLOUR (WHEAT FLOUR, DEXTROSE), HONEY, YEAST, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONOCALCIUM PHOSPHATE), SEA SALT, CULTURED WHEAT STARCH (FOR FRESHNESS), CITRIC ACID, SOY LECITHIN, ASCORBIC ACID (VITAMIN C AS A DOUGH CONDITIONER)."
932967,3.49,Breads & Buns,,56.0,g,,,"UNBLEACHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, SAFFLOWER OIL, MALTED BARLEY FLOUR (WHEAT FLOUR, DEXTROSE), HONEY, YEAST, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONOCALCIUM PHOSPHATE), SEA SALT, CULTURED WHEAT STARCH FOR FRESHNESS (CITRIC ACID), SOY LECITHIN, ASCORBIC ACID (VITAMIN C AS A DOUGH CONDITIONER)."
934619,2.79,Tea Bags,,2.0,g,,,"PEPPERMINT LEAF, DECAFFEINATED GREEN TEA, ORANGE PEEL, NATURAL VANILLA FLAVOR AND NATURAL MINT FLAVOR WITH OTHER NATURAL FLAVORS, CINNAMON, MILK THISTLE, BLACKBERRY LEAVES, ROASTED CAROB, ROASTED CHICORY, VANILLA BEAN, SUGAR AND GUM ACACIA."
938327,1.99,Wholesome Snacks,,40.0,g,,,"COCONUT, CANE SUGAR, SULFURDIOXIDE (FOR FRESHNESS), COCONUT, CANE SUGAR, SULFURDIOXIDE (FOR FRESHNESS)."
938457,5.99,Other Grains & Seeds,,45.0,g,,,"ISRAELI COUSCOUS [SEMOLINA (DURUM WHEAT, ROSEMARY EXTRACT)], TRI-COLORED ORZO PASTA [ENRICHED SEMOLINA [DURUM WHEAT, NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, DRIED RED BELL PEPPER, DRIED SPINACH)], SPLIT BABY GARBANZO BEANS, RED QUINOA, ISRAELI COUSCOUS [SEMOLINA (DURUM WHEAT, ROSEMARY EXTRACT)], TRI-COLORED ORZO PASTA [ENRICHED SEMOLINA [DURUM WHEAT, NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, DRIED RED BELL PEPPER, DRIED SPINACH)], SPLIT BABY GARBANZO BEANS, RED QUINOA."
939966,1.19,Yogurt,,130.0,g,,4.6 oz/130 g,"LOW FAT VANILLA YOGURT (GRADE A PASTEURIZED REDUCED FAT MILK, VANILLA BLEND [NATURALLY MILLED CANE SUGAR, WATER, CORN STARCH, NATURAL FLAVOR], INULIN(DIETARY FIBER], NON FAT MILK, KOSHER GELATIN, LIVE AND ACTIVE CULTURES[S. THERMOPHILUS, L.BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI]), TOASTED ALMONDS (DRY ROASTED BLANCHED SLICED ALMONDS)."
940207,3.49,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",,240.0,ml,,,"SPARKLING FILTERED WATER, WHITE GRAPE JUICE CONCENTRATE, CLEMENTINE JUICE CONCENTRATE, NATURAL FLAVORS."
945837,3.99,"Chips, Pretzels & Snacks",,28.0,g,,,"ORGANIC STONE GROUND BLUE CORN WITH A TRACE OF LIME, ORGANIC VEGETABLE OIL (CANOLA AND/OR SUNFLOWER AND/OR SAFFLOWER OIL), SEA SALT."
946407,1.99,"Ketchup, Mustard, BBQ & Cheese Sauce",,5.0,g,,,"DISTILLED VINEGAR, WATER, MUSTARD SEED, SALT, SPICES, TURMERIC (SPICE AND COLOR)."
946629,3.99,Cereal,,29.0,g,,,"CORN, SUGAR, GLUCOSE SYRUP (WHEAT AND/OR CORN), BARLEY MALT, SALT. VITAMINS: VITAMIN C (ASCORBIC ACID), NIACIN (NICOTINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMINE MONONITRATE), VITAMIN A (RETINYL ACETATE), FOLIC ACID, VITAMIN B12 (CYANOCOBALAMIN), VITAMIN D (CHOLECALCIFEROL), SODIUM ASCORBATE (AS AN ANTIOXIDANT), CORN, SUGAR, GLUCOSE SYRUP (WHEAT AND/OR CORN), BARLEY MALT, SALT. VITAMINS: VITAMIN C (ASCORBIC ACID), NIACIN (NICOTINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMINE MONONITRATE), VITAMIN A (RETINYL ACETATE), FOLIC ACID, VITAMIN B12 (CYANOCOBALAMIN), VITAMIN D (CHOLECALCIFEROL), SODIUM ASCORBATE (AS AN ANTIOXIDANT)."
947695,2.79,"French Fries, Potatoes & Onion Rings",,64.0,g,,,"POTATOES, VEGETABLE OIL (SOYBEAN OR CANOLA), SALT, DEXTROSE, CITRIC ACID. "
947985,2.99,Crackers & Biscotti,,28.0,g,,,"UNBLEACHED ENRICHED FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], WATER, WHOLE WHEAT FLOUR, MULTIGRAIN BLEND (FLAX SEEDS, OAT BRAN, WHEAT BRAN, MILLET, ROLLED OATS, RYE MEAL, SUNFLOWER SEEDS, RYE MIDDLINGS, ORGANIC SPELT FLOUR, MALTED BARLEY FLOUR), SUNFLOWER OIL, CORNSTARCH, HONEY, YEAST, OAT FIBER, WHEAT BRAN, WHEAT GLUTEN, FERMENTED RYE FLOUR, SEA SALT, NATURAL FLAVOR, OLIVE OIL, DRY MOLASSES POWDER (MOLASSES, WHEAT STARCH), DOUGH CONDITIONER (WHEAT STARCH, ASCORBIC ACID), BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE)."
948043,1.99,Other Soups,,118.0,g,,,"FILTERED WATER, PORTABELLA MUSHROOMS, NATURAL MUSHROOMS FLAVOR BASE (MUSHROOMS, UNSALTED BUTTER [MILK], NATURAL MUSHROOM CONCENTRATE [MALTODEXTRIN], CITRIC ACID), MODIFIED POTATO STARCH, CREAM POWDER, WHEAT FLOUR, SEA SALT."
951098,14.49,Powdered Drinks,,28.0,g,,8 oz/227 g,"BITTERSWEET CHOCOLATE (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, NATURAL VANILLA FLAVOR, SOY LECITHIN [EMULSIFIER]), CANE SUGAR, COCONUT OIL, NON FAT MILK POWDER, COCOA, MALTODEXTRIN (CORN), NATURAL MINT FLAVOR, TRICALCIUM PHOSPHATE, GUAR GUM, SODIUM CASEINATE (A MILK DERIVATIVE), MONO- AND DIGLYCERIDES, DIPOTASSIUM PHOSPHATE, SILICON DIOXIDE, SALT."
952484,2.99,Wholesome Snacks,,30.0,g,0.25 cup,,"BANANAS, COCONUT OIL, SUGAR, NATURAL BANANA FLAVOR, BANANAS, COCONUT OIL, SUGAR, NATURAL BANANA FLAVOR."
952811,2.99,Crackers & Biscotti,,30.0,g,1 ONZ,,"CULTURED LOW FAT BUTTERMILK (LOWFAT MILK, SALT, CULTURE), UNBLEACHED WHEAT FLOUR, CANE SUGAR, SUNFLOWER SEEDS, RAISINS, FLAX SEED, MILLET, BAKING SODA, SEA SALT, DRIED ROSEMARY, BLACK PEPPER, CULTURED LOW FAT BUTTERMILK (LOWFAT MILK, SALT, CULTURE), UNBLEACHED WHEAT FLOUR, CANE SUGAR, SUNFLOWER SEEDS, RAISINS, FLAX SEED, MILLET, BAKING SODA, SEA SALT, DRIED ROSEMARY, BLACK PEPPER."
953412,4.49,Frozen Fruit & Fruit Juice Concentrates,,43.0,g,,,"BANANAS, CHOCOLATE (COCOA BUTTER, CANE SUGAR, CHOCOLATE LIQUOR, SOY LECITHIN, PALM OIL)."
954174,2.99,"Chips, Pretzels & Snacks",,28.0,g,,7 oz,"POTATOES, OLIVE OIL, SALT. "
958363,1.99,Canned Tuna,,56.0,g,2 ONZ,,"SOLID WHITE TUNA, WATER, SALT"
958400,3.29,Other Snacks,,5.0,g,,,"SEAWEED, EXPELLER PRESSED CANOLA OIL, WASABI SEASONING (MALTODEXTRIN, SALT, MODIFIED CORNSTARCH, MUSTARD OIL), SESAME OIL, SUGAR, SEA SALT."
959520,2.49,"Seasoning Mixes, Salts, Marinades & Tenderizers",,0.6000000238418579,g,,,"PAPRIKA FLAKES, SEA SALT, GARLIC, BASIL. "
959742,13.25,Other Snacks,,28.0,g,1 ONZ,,"TURKEY, SUGAR, WATER, SOY SAUCE (WATER, WHEAT, SALT), APPLE CIDER VINEGAR, SALT, FLAVORINGS, PAPRIKA, NATURAL SMOKE FLAVORING, CARAMEL COLOR, TURKEY, SUGAR, WATER, SOY SAUCE (WATER, WHEAT, SOYBEAN, SALT), PINEAPPLE JUICE CONCENTRATE, APPLE CIDER VINEGAR, SALT, FLAVORINGS, PAPRIKA, NATURAL SMOKE FLAVORING, CARAMEL COLOR."
959780,15.99,Other Snacks,,28.0,g,1 ONZ,,"BUFFALO, SUGAR, WATER, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT, FLAVORINGS, APPLE CIDER VINEGAR, SALT, PAPRIKA, NATURAL SMOKE FLAVORING, BUFFALO, SUGAR, WATER, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT, FLAVORINGS, APPLE CIDER VINEGAR, SALT, PAPRIKA, NATURAL SMOKE FLAVORING."
960670,2.99,Plant Based Milk,,240.0,ml,1 cup,,"FILTERED WATER, COCONUT CREAM, TRICALCIUM PHOSPHATE, CARRAGEENAN, GELLAN GUM, SEA SALT, NATURAL FLAVORS, VITAMIN A PALMITATE, ERGOCALCIFEROL (VITAMIN D2), CYANOCOBALAMIN (VITAMIN B12)."
960700,4.99,Vegetable & Cooking Oils,,15.0,ml,,,ORGANIC VIRGIN COCONUT OIL.
960717,2.99,"Granulated, Brown & Powdered Sugar",,4.0,g,,,"ORGANIC COCONUT SUGAR, ORGANIC COCONUT PALM SUGAR."
961202,14.49,Honey,,21.0,g,,,100% RAW ORGANIC WILD HONEY.
961592,2.99,"Ketchup, Mustard, BBQ & Cheese Sauce",,5.0,ml,1 tsp,,"WATER, HABANERO CHILIS, VINEGAR, ONION, SUGAR, GARLIC, SALT, SUNFLOWER OIL, XANTHAN GUM."
963275,3.99,Dips & Salsa,,18.0,g,1 Tbsp,,"SUGAR, CREAM (CREAM, CARRAGEENAN), SWEETENED CONDENSED MILK (WHOLE MILK, SUGAR), GLUCOSE (TAPIOCA), BUTTER (CREAM, SALT), CHOCOLATE LIQUOR, COCOA POWDER, WATER, CULTURED DEXTROSE (MALTODEXTRIN [COLOR], CULTURED DEXTROSE [FOR FRESHNESS]), SALT., SUGAR, CREAM (CREAM, CARRAGEENAN), SWEETENED CONDENSED MILK (WHOLE MILK, SUGAR), GLUCOSE (TAPIOCA), BUTTER (CREAM, SALT), CHOCOLATE LIQUOR, COCOA POWDER, WATER, CULTURED DEXTROSE (MALTODEXTRIN [COLOR], CULTURED DEXTROSE [FOR FRESHNESS]), SALT."
966894,3.49,Other Grains & Seeds,,42.0,g,0.25 cup,,ORGANIC TRICOLOR QUINOA. 
967051,3.99,Crackers & Biscotti,,15.0,g,,,"WHOLE GRAIN FLOUR (WHEAT, QUINOA, SPELT, MILLET AND KAMUT), ENRICHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUNFLOWER OIL, WHOLE FLAXSEED, SALT, SUGAR."
969307,1.49,"Popcorn, Peanuts, Seeds & Related Snacks",,40.0,g,,,"DARK CHOCOLATE (CHOCOLATE LIQUOR [PROCESSED WITH ALKALI], SUGAR, COCOA BUTTER, COCOA POWDER, SOY LECITHIN, NATURAL EXTRACT), DRY ROASTED ALMONDS, TURBINADO SUGAR, SEA SALT."
970303,2.49,Other Cooking Sauces,,15.0,ml,,,"RICE VINEGAR (MADE FROM RICE), DILUTED WITH WATER TO 4.2% ACIDITY (42 GRAIN)."
970747,2.99,Cheese,,30.0,g,,,"FILTERED WATER, COCONUT OIL, MID-OLEIC SUNFLOWER OIL, SOY PROTEIN CONCENTRATE, CORNSTARCH, SEA SALT, TRICALCIUM PHOSPHATE, NATURAL FLAVORS, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM, VEGAN CULTURE, LACTIC ACID (NON-DAIRY)."
975322,2.99,Plant Based Water,,240.0,ml,,,"ORGANIC COCONUT BASE (WATER, ORGANIC COCONUT CREAM), CALCIUM PHOSPHATE, MAGNESIUM PHOSPHATE, GUAR GUM, XANTHAN GUM, VITAMIN A ACETATE, VITAMIN D2, L-SELENOMETHIONINE (SELENIUM), ZINC OXIDE, FOLIC ACID, VITAMIN B12."
976886,3.99,Chocolate,,33.0,g,1.1 ONZ,,"HONEY, CHOCOLATE LIQUOR, OIL OF PEPPERMINT."
979153,4.49,Dips & Salsa,,28.0,g,2 Tbsp,,"LOW FAT GREEK YOGURT (GRADE A SKIM MILK, CREAM, AGAR, PECTIN, CULTURES), SPINACH, WATER CHESTNUTS, MAYONNAISE (CANOLA OIL, EGG YOLKS, WATER, WHITE WINE VINEGAR, MUSTARD POWDER, LEMON JUICE CONCENTRATE), KALE, SEASONING (DEHYDRATED ONIONS, SALT, GARLIC POWDER, CORN STARCH, MUSHROOM POWDER, DILL, CELERY), RED PEPPERS, CARROTS, GREEN ONIONS, AGAVE NECTAR, DEHYDRATED ONIONS, SEA SALT, XANTHAN GUM, GARLIC."
980388,2.99,All Noodles,,57.0,g,2 ONZ,,"RICE FLOUR, WATER, TAPIOCA STARCH, TAPIOCA SUGAR, XANTHAN GUM, GUAR GUM, SALT."
980425,2.99,Chocolate,,13.0,g,,,"BELGIAN UNSWEETENED CHOCOLATE, SUGAR, COCOA, SOY LECITHIN (AN EMULSIFIER), NATURAL VANILLA FLAVOR, BELGIAN UNSWEETENED CHOCOLATE, SUGAR, COCOA, SOY LECITHIN (AN EMULSIFIER), NATURAL VANILLA FLAVOR."
981477,3.99,"Chips, Pretzels & Snacks",,28.0,g,1 ONZ,,"KALE, CASHEWS, TAHINI (GROUND SESAME SEEDS), CARROT POWDER, ONION POWDER, CANE SUGAR, LEMON JUICE CONCENTRATE, MUSTARD POWDER, SALT GARLIC POWDER, KALE, CASHEWS, SUNFLOWER SEEDS, CARROT POWDER, RED BELL PEPPER POWDER, ONION POWDER, APPLE CIDER VINEGAR, LEMON JUICE CONCENTRATE, SALT, GARLIC POWDER, CHIPOTLE POWDER."
981866,8.99,Wholesome Snacks,,28.0,g,1 ONZ,,"COCONUT, SALT, SUGAR, COCONUT MILK, COCONUT JUICE."
982320,,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",,240.0,ml,,,"FILTERED WATER, CRANBERRY JUICE CONCENTRATE, CRYSTALLINE FRUCTOSE (FROM CANE OR BEET SUGAR), CONTAINS 2% OR LESS OF THE FOLLOWING: COLORING (BLACK CURRANT JUICE EXTRACT, BLACK CARROT JUICE EXTRACT), ORGANIC NATURAL CRANBERRY POMEGRANATE FLAVOR WITH OTHER NATURAL FLAVORS, STEVIA EXTRACT (REBAUDIOSIDE-A)."
984645,2.99,Other Soups,,245.0,g,1 cup,,"WATER, CHICKEN MEAT, CARROTS, CELERY, ONIONS, PASTA (ENRICHED FLOUR [DURUM SEMOLINA WHEAT FLOUR, EGG WHITE, WHOLE EGG, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN AND FOLIC ACID)), NATURAL CHICKEN BROTH FLAVOR, BASE ((CHICKEN BROTH, SALT, NATURAL FLAVORS, YEAST EXTRACT, DEXTROSE, VEGETABLE JUICE CONCENTRATE [CARROT, CELERY, ONION], CARROT EXTRACT, TURMERIC EXTRACT), POTATO STARCH."
984850,10.99,Vegetable & Cooking Oils,,15.0,ml,1 Tbsp,,100% EXTRA VIRGIN OLIVE OIL
985994,2.49,Other Soups,,240.0,ml,1 cup,,"WATER, BLACK BEANS, ONION, RED BELL PEPPER, GREEN BELL PEPPER, FLAVOR CONCENTRATE (TOMATO PUREE [TOMATO PASTE, WATER], SEA SALT, SUGAR, CANOLA OIL, SPICES, CHIPOTLE PEPPER, NATURAL FLAVOR), TOMATO PASTE, GARLIC, SEA SALT, OLIVE OIL, CUMIN, GUAR GUM, BLACK PEPPER."
987059,2.29,Cereal,,53.0,g,1 cup,,"SOY PROTEIN CONCENTRATE, CORN SYRUP, WHOLE GRAIN FLOUR BLEND (HARD RED WHEAT, OAT GROATS, TRITICALE BERRIES, RYE BERRIES, DEHULLED BARLEY, SOFT WHITE WHEAT, SPELT BERRIES, HARD WHITE WHEAT, FLAX), EVAPORATED CANE JUICE CRYSTALS, INULIN (CHICKORY ROOT FIBER), HONEY, PUFFED RED WHEAT, ALMONDS, FLAXSEED, PUFFED BROWN RICE, RICE STARCH, ORGANIC SUNFLOWER OIL, WHOLE ROLLED OATS, BARLEY MALT EXTRACT, SALT, NATURAL FLAVORS, MIXED TOCOPHEROLS (VITAMIN E AS NATURAL ANTIOXIDANTS FOR FRESHNESS)."
987417,2.29,Wholesome Snacks,,35.0,g,,,"MANGO, SUGAR, GLYCERIN, MANGO JUICE, SULFUR DIOXIDE (ADDED FOR FRESHNESS)."
988384,2.99,Dips & Salsa,,31.0,g,2 Tbsp,,"ORGANIC TOMATO PUREE (WATER, ORGANIC TOMATO PASTE), ORGANIC TOMATILLO, ORGANIC ROASTED YELLOW CHILI, ORGANIC ONION, SALT, ORGANIC CILANTRO, ORGANIC DRIED GARLIC, CITRIC ACID, ORGANIC TOMATO PUREE (WATER, ORGANIC TOMATO PASTE), ORGANIC TOMATILLO, ORGANIC ROASTED YELLOW CHILI, ORGANIC ONION, SALT, ORGANIC CILANTRO, ORGANIC DRIED GARLIC, CITRIC ACID."
988582,3.99,Dips & Salsa,,28.0,g,2 Tbsp,,"EDAMAME (SOY), CHICKPEAS. WATER, SUNFLOWER OIL, SESAME TAHINI, LEMON JUICE, SEA SALT, SUGAR, GARLIC, CITRIC ACID (FOR FRESHNESS), ONION POWDER, GUAR GUM."
989022,1.69,Baking Additives & Extracts,,80.0,ml,,,"ORGANIC COCONUT, WATER, COCONUT EXTRACTED, SODIUM CARBOXY METHYL CELLULOSE, XANTHAN GUM, WATER."
990165,2.88,Chocolate,,42.0,g,12 PIECES,,"DARK CHOCOLATE (SUGAR, COCOA MASS, COCOA BUTTER, SOY LECITHIN, NATURAL VANILLA FLAVOR), PUFFED RICE (RICE FLOUR, SUGAR, BARLEY MALT EXTRACT, SALT, CALCIUM CARBONATE, RAPESEED OIL, SOY LECITHIN), DARK CHOCOLATE (SUGAR, COCOA MASS, COCOA BUTTER, SOY LECITHIN, NATURAL VANILLA FLAVOR, PUFFED RICE (RICE FLOUR, SUGAR, BARLEY MALT EXTRACT, SALT, CALCIUM CARBONATE, RAPESEED OIL, SOY LECITHIN. COCOA SOLIDS 57% MINIMUM."
990370,4.99,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",,240.0,ml,8 OZA,,"FILTERED WATER, CONCENTRATED ORANGE JUICE, TRICALCIUM PHOSPHATE, CALCIUM LACTATE (CALCIUM SOURCE). "
992633,3.49,Dips & Salsa,,30.0,g,,,"ROASTED TOMATO, TOMATO (VINE-RIPENED CALIFORNIA TOMATO, CALCIUM CHLORIDE, CITRIC ACID [FOR FRESHNESS]), FILTERED WATER, ROASTED ONION, TOMATO PASTE, CHIPOTLE PEPPER (WATER, CHIPOTLE PEPPER, TOMATO PASTE, SALT, ORGANIC DISTILLED WHITE VINEGAR, ORGANIC SESAME OIL, DRIED GARLIC, PAPRIKA), ROASTED GARLIC, SALT, CILANTRO, LIME JUICE FROM CONCENTRATE, APPLE CIDER VINEGAR."
993432,1.99,"Ketchup, Mustard, BBQ & Cheese Sauce",,5.0,g,,,"WATER, MUSTARD SEED, DISTILLED VINEGAR, SALT, WHITE WINE (CONTAINS SULFITES), SUGAR, CITRIC ACID, SPICES."
993500,12.99,Vegetable & Cooking Oils,,15.0,ml,,,GREEK KALAMATA EXTRA VIRGIN OLIVE OIL.
11784388,4.49,Cookies & Biscuits,,30.0,g,1 ONZ,,"WHOLE WHEAT FLOUR, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CANE SUGAR, EXPELLER PRESSED CANOLA OIL, HONEY, SOY LECITHIN, NATURAL FLAVOR, BAKING SODA, SALT, TOPPING (CANE SUGAR, CINNAMON)."
89962244,2.49,"Seasoning Mixes, Salts, Marinades & Tenderizers",,0.8,g,0.25 tsp,,"BLACK PEPPERCORNS, SEA SALT, ONION, LEMON RIND, GARLIC, LEMON OIL, CITRIC ACID."
5100000875,3.79,Ice Cream & Frozen Yogurt,,99.0,g,0.5 cup,,"SKIM MILK, CREAM, GLUCOSE SYRUP (CORN), CANE SUGAR, SWEETENED CONDENSED MILK (CONDENSED MILK, CANE SUGAR), EGG YOLKS, CARAMELIZED SUGAR (CANE SUGAR, WATER), PECTIN, SEA SALT, SOY LECITHIN, NATURAL CARAMEL FLAVOR, BAKING SODA, VANILLA EXTRACT."
41498112103,7.49,Other Meats,,112.0,g,4 ONZ,,GROUND BEEF.
227871000000,4.99,Cheese,,,,,,"PASTEURIZED MILK, CHEESE CULTURES, SALT, VEGETABLE RENNET, ANNATTO (FOR COLOR)"
750456000000,4.99,Vegetable & Cooking Oils,,,,,, COCONUT
869210000000,4.99,Cereal,,,,,, COCONUT
